"","C.Block","number.races","race","percent.pop"
"4432","060750301021","2","White; Native",0.00279232111692845
"4433","060750301022","2","White; Native",0
"4434","060750301023","2","White; Native",0
"4435","060750302011","2","White; Native",0.0101845957988542
"4436","060750302012","2","White; Native",0.0467445742904841
"4437","060750302013","2","White; Native",0
"4438","060750302021","2","White; Native",0
"4439","060750302022","2","White; Native",0
"4440","060750302023","2","White; Native",0
"4441","060750303011","2","White; Native",0
"4442","060750303012","2","White; Native",0.0144381669805399
"4443","060750303013","2","White; Native",0
"4444","060750303014","2","White; Native",0
"4445","060750303021","2","White; Native",0
"4446","060750303022","2","White; Native",0
"4447","060750303023","2","White; Native",0
"4448","060750304001","2","White; Native",0
"4449","060750304002","2","White; Native",0
"4450","060750304003","2","White; Native",0.000657894736842105
"4451","060750304004","2","White; Native",0
"4452","060750304005","2","White; Native",0
"4453","060750305001","2","White; Native",0
"4454","060750305002","2","White; Native",0
"4455","060750305003","2","White; Native",0
"4456","060750306001","2","White; Native",0.0256081946222791
"4457","060750306002","2","White; Native",0.0149253731343284
"4458","060750306003","2","White; Native",0
"4459","060750307001","2","White; Native",0
"4460","060750307002","2","White; Native",0.0198098256735341
"4461","060750307003","2","White; Native",0.00832177531206657
"4462","060750308001","2","White; Native",0
"4463","060750308002","2","White; Native",0
"4464","060750308003","2","White; Native",0
"4465","060750308004","2","White; Native",0
"4466","060750308005","2","White; Native",0.00129366106080207
"4467","060750309001","2","White; Native",0
"4468","060750309002","2","White; Native",0
"4469","060750309003","2","White; Native",0
"4470","060750309004","2","White; Native",0
"4471","060750309005","2","White; Native",0
"4472","060750309006","2","White; Native",0
"4473","060750309007","2","White; Native",0
"4474","060750310001","2","White; Native",0
"4475","060750310002","2","White; Native",0.00543109300746775
"4476","060750310003","2","White; Native",0.00562148657089319
"4477","060750311001","2","White; Native",0
"4478","060750311002","2","White; Native",0
"4479","060750311003","2","White; Native",0
"4480","060750311004","2","White; Native",0
"4481","060750311005","2","White; Native",0
"4482","060750312011","2","White; Native",0
"4483","060750312012","2","White; Native",0.00973782771535581
"4484","060750312013","2","White; Native",0.023023023023023
"4485","060750312014","2","White; Native",0
"4486","060750312021","2","White; Native",0
"4487","060750312022","2","White; Native",0
"4488","060750313011","2","White; Native",0
"4489","060750313012","2","White; Native",0.0630914826498423
"4490","060750313013","2","White; Native",0
"4491","060750313021","2","White; Native",0.0159045725646123
"4492","060750313022","2","White; Native",0
"4493","060750313023","2","White; Native",0.00273037542662116
"4494","060750314001","2","White; Native",0
"4495","060750314002","2","White; Native",0
"4496","060750314003","2","White; Native",0
"4497","060750314004","2","White; Native",0
"4498","060750314005","2","White; Native",0
"4499","060750326011","2","White; Native",0.0778443113772455
"4500","060750326012","2","White; Native",0
"4501","060750326013","2","White; Native",0
"4502","060750326021","2","White; Native",0
"4503","060750326022","2","White; Native",0.0187224669603524
"4504","060750326023","2","White; Native",0
"4505","060750327001","2","White; Native",0
"4506","060750327002","2","White; Native",0
"4507","060750327003","2","White; Native",0
"4508","060750327004","2","White; Native",0
"4509","060750327005","2","White; Native",0
"4510","060750327006","2","White; Native",0
"4511","060750327007","2","White; Native",0
"4512","060750328011","2","White; Native",0
"4513","060750328012","2","White; Native",0
"4514","060750328013","2","White; Native",0
"4515","060750328021","2","White; Native",0
"4516","060750328022","2","White; Native",0.092604501607717
"4517","060750328023","2","White; Native",0
"4518","060750329011","2","White; Native",0
"4519","060750329012","2","White; Native",0
"4520","060750329013","2","White; Native",0
"4521","060750329014","2","White; Native",0
"4522","060750329021","2","White; Native",0
"4523","060750329022","2","White; Native",0.012829169480081
"4524","060750329023","2","White; Native",0
"4525","060750330001","2","White; Native",0
"4526","060750330002","2","White; Native",0.0121776504297994
"4527","060750330003","2","White; Native",0
"4528","060750330004","2","White; Native",0.0179227941176471
"4529","060750330005","2","White; Native",0
"4530","060750330006","2","White; Native",0.0075187969924812
"4531","060750331001","2","White; Native",0
"4532","060750331002","2","White; Native",0
"4533","060750331003","2","White; Native",0
"4534","060750331004","2","White; Native",0
"4535","060750332011","2","White; Native",0.00783360345759049
"4536","060750332031","2","White; Native",0
"4537","060750332032","2","White; Native",0.0145719489981785
"4538","060750332041","2","White; Native",0
"4539","060750332042","2","White; Native",0
"4540","060750332043","2","White; Native",0
"4541","060750351001","2","White; Native",0.0574374079528719
"4542","060750351002","2","White; Native",0
"4543","060750351003","2","White; Native",0
"4544","060750351004","2","White; Native",0
"4545","060750351005","2","White; Native",0
"4546","060750351006","2","White; Native",0
"4547","060750351007","2","White; Native",0
"4548","060750352011","2","White; Native",0
"4549","060750352012","2","White; Native",0
"4550","060750352013","2","White; Native",0.0064034151547492
"4551","060750352014","2","White; Native",0
"4552","060750352015","2","White; Native",0
"4553","060750352021","2","White; Native",0
"4554","060750352022","2","White; Native",0
"4555","060750352023","2","White; Native",0
"4556","060750353001","2","White; Native",0
"4557","060750353002","2","White; Native",0
"4558","060750353003","2","White; Native",0
"4559","060750353004","2","White; Native",0
"4560","060750353005","2","White; Native",0
"4561","060750353006","2","White; Native",0
"4562","060750354001","2","White; Native",0
"4563","060750354002","2","White; Native",0
"4564","060750354003","2","White; Native",0
"4565","060750354004","2","White; Native",0
"4566","060750354005","2","White; Native",0
"4567","060750401001","2","White; Native",0
"4568","060750401002","2","White; Native",0.00669506999391357
"4569","060750401003","2","White; Native",0.0122050447518308
"4570","060750401004","2","White; Native",0.00940860215053763
"4571","060750402001","2","White; Native",0
"4572","060750402002","2","White; Native",0
"4573","060750402003","2","White; Native",0
"4574","060750402004","2","White; Native",0
"4575","060750426011","2","White; Native",0
"4576","060750426012","2","White; Native",0
"4577","060750426021","2","White; Native",0
"4578","060750426022","2","White; Native",0.00650759219088937
"4579","060750426023","2","White; Native",0
"4580","060750427001","2","White; Native",0.00446650124069479
"4581","060750427002","2","White; Native",0
"4582","060750427003","2","White; Native",0
"4583","060750428001","2","White; Native",0
"4584","060750428002","2","White; Native",0.00741839762611276
"4585","060750428003","2","White; Native",0
"4586","060750451001","2","White; Native",0.000421762969211303
"4587","060750451002","2","White; Native",0
"4588","060750451003","2","White; Native",0
"4589","060750452001","2","White; Native",0
"4590","060750452002","2","White; Native",0.00735294117647059
"4591","060750452003","2","White; Native",0.0184921763869132
"4592","060750452004","2","White; Native",0
"4593","060750452005","2","White; Native",0
"4594","060750476001","2","White; Native",0
"4595","060750476002","2","White; Native",0
"4596","060750476003","2","White; Native",0.012720156555773
"4597","060750476004","2","White; Native",0
"4598","060750477011","2","White; Native",0
"4599","060750477012","2","White; Native",0
"4600","060750477013","2","White; Native",0
"4601","060750477021","2","White; Native",0
"4602","060750477022","2","White; Native",0
"4603","060750477023","2","White; Native",0
"4604","060750478011","2","White; Native",0
"4605","060750478012","2","White; Native",0.00672947510094213
"4606","060750478013","2","White; Native",0
"4607","060750478021","2","White; Native",0.0302439024390244
"4608","060750478022","2","White; Native",0.0265017667844523
"4609","060750478023","2","White; Native",0
"4610","060750479011","2","White; Native",0
"4611","060750479012","2","White; Native",0.011175898931001
"4612","060750479013","2","White; Native",0
"4613","060750479014","2","White; Native",0
"4614","060750479015","2","White; Native",0
"4615","060750479021","2","White; Native",0
"4616","060750479022","2","White; Native",0
"4617","060750479023","2","White; Native",0
"4618","060750601001","2","White; Native",0
"4619","060750604001","2","White; Native",0
"4620","060750605021","2","White; Native",0
"4621","060750605022","2","White; Native",0
"4622","060750605023","2","White; Native",0
"4623","060750607001","2","White; Native",0
"4624","060750607002","2","White; Native",0
"4625","060750607003","2","White; Native",0
"4626","060750610001","2","White; Native",0.0125813449023861
"4627","060750610002","2","White; Native",0.00507146150299677
"4628","060750611001","2","White; Native",0
"4629","060750611002","2","White; Native",0
"4630","060750611003","2","White; Native",0
"4631","060750612001","2","White; Native",0
"4632","060750612002","2","White; Native",0.00994108983799705
"4633","060750614001","2","White; Native",0
"4634","060750614002","2","White; Native",0
"4635","060750614003","2","White; Native",0
"4636","060750615001","2","White; Native",0
"4637","060750615002","2","White; Native",0
"4638","060750615003","2","White; Native",0
"4639","060750615004","2","White; Native",0
"4640","060750615005","2","White; Native",0
"4641","060750615006","2","White; Native",0
"4642","060759802001","2","White; Native",0
"4643","060759803001","2","White; Native",0
"4644","060759804011","2","White; Native",NA
"4645","060759805011","2","White; Native",0
"4646","060759806001","2","White; Native",0
"4647","060759809001","2","White; Native",0
"4648","060759901000","2","White; Native",NA
"4649","060750101001","2","White; Asian",0
"4650","060750101002","2","White; Asian",0.0147523709167545
"4651","060750102001","2","White; Asian",0.00371057513914657
"4652","060750102002","2","White; Asian",0.018705035971223
"4653","060750102003","2","White; Asian",0
"4654","060750103001","2","White; Asian",0
"4655","060750103002","2","White; Asian",0.011455525606469
"4656","060750103003","2","White; Asian",0.0152057245080501
"4657","060750104001","2","White; Asian",0.0870870870870871
"4658","060750104002","2","White; Asian",0.0319066147859922
"4659","060750104003","2","White; Asian",0.0149425287356322
"4660","060750104004","2","White; Asian",0
"4661","060750105001","2","White; Asian",0.0516826923076923
"4662","060750105002","2","White; Asian",0.0146561443066516
"4663","060750106001","2","White; Asian",0
"4664","060750106002","2","White; Asian",0.012630014858841
